0,900
0.001,900.036
0.002,900.072
0.003,900.108
0.004,900.144
0.005,900.18
0.006,900.216
0.007,900.252
0.008,900.288
0.009,900.324
0.01,900.36
0.011,900.396
0.012,900.432
0.013,900.468
0.014,900.504
0.015,900.54
0.016,900.576
0.017,900.612
0.018,900.648
0.019,900.684
0.02,900.72
0.021,900.756
0.022,900.792
0.023,900.828
0.024,900.864
0.025,900.9
0.026,900.936
0.027,900.973
0.028,901.009
0.029,901.045
0.03,901.081
0.031,901.117
0.032,901.153
0.033,901.189
0.034,901.225
0.035,901.261
0.036,901.297
0.037,901.333
0.038,901.369
0.039,901.405
0.04,901.441
0.041,901.477
0.042,901.513
0.043,901.549
0.044,901.585
0.045,901.621
0.046,901.657
0.047,901.694
0.048,901.73
0.049,901.766
0.05,901.802
0.051,901.838
0.052,901.874
0.053,901.91
0.054,901.946
0.055,901.982
0.056,902.018
0.057,902.054
0.058,902.09
0.059,902.126
0.06,902.163
0.061,902.199
0.062,902.235
0.063,902.271
0.064,902.307
0.065,902.343
0.066,902.379
0.067,902.415
0.068,902.451
0.069,902.487
0.07,902.523
0.071,902.56
0.072,902.596
0.073,902.632
0.074,902.668
0.075,902.704
0.076,902.74
0.077,902.776
0.078,902.812
0.079,902.848
0.08,902.885
0.081,902.921
0.082,902.957
0.083,902.993
0.084,903.029
0.085,903.065
0.086,903.101
0.087,903.137
0.088,903.174
0.089,903.21
0.09,903.246
0.091,903.282
0.092,903.318
0.093,903.354
0.094,903.39
0.095,903.426
0.096,903.463
0.097,903.499
0.098,903.535
0.099,903.571
0.1,903.607
0.101,903.643
0.102,903.679
0.103,903.716
0.104,903.752
0.105,903.788
0.106,903.824
0.107,903.86
0.108,903.896
0.109,903.932
0.11,903.969
0.111,904.005
0.112,904.041
0.113,904.077
0.114,904.113
0.115,904.149
0.116,904.186
0.117,904.222
0.118,904.258
0.119,904.294
0.12,904.33
0.121,904.366
0.122,904.403
0.123,904.439
0.124,904.475
0.125,904.511
0.126,904.547
0.127,904.584
0.128,904.62
0.129,904.656
0.13,904.692
0.131,904.728
0.132,904.764
0.133,904.801
0.134,904.837
0.135,904.873
