 time vs Postion 
0,3
0.001,3
0.002,2.99989
0.003,2.99967
0.004,2.99934
0.005,2.9989
0.006,2.99835
0.007,2.99769
0.008,2.99691
0.009,2.99603
0.01,2.99504
0.011,2.99394
0.012,2.99273
0.013,2.99141
0.014,2.98998
0.015,2.98844
0.016,2.98679
0.017,2.98502
0.018,2.98315
0.019,2.98117
0.02,2.97909
0.021,2.97689
0.022,2.97458
0.023,2.97216
0.024,2.96963
0.025,2.967
0.026,2.96425
0.027,2.9614
0.028,2.95844
0.029,2.95537
0.03,2.95219
0.031,2.9489
0.032,2.9455
0.033,2.942
0.034,2.93839
0.035,2.93467
0.036,2.93084
0.037,2.9269
0.038,2.92286
0.039,2.91871
0.04,2.91445
0.041,2.91009
0.042,2.90562
0.043,2.90104
0.044,2.89636
0.045,2.89157
0.046,2.88667
0.047,2.88167
0.048,2.87656
0.049,2.87135
0.05,2.86603
0.051,2.86061
0.052,2.85508
0.053,2.84944
0.054,2.84371
0.055,2.83787
0.056,2.83192
0.057,2.82587
0.058,2.81972
0.059,2.81346
0.06,2.8071
0.061,2.80064
0.062,2.79408
0.063,2.78741
0.064,2.78064
0.065,2.77377
0.066,2.7668
0.067,2.75973
0.068,2.75256
0.069,2.74528
0.07,2.73791
0.071,2.73044
0.072,2.72286
0.073,2.71519
0.074,2.70742
0.075,2.69954
0.076,2.69157
0.077,2.68351
0.078,2.67534
0.079,2.66708
0.08,2.65872
0.081,2.65026
0.082,2.64171
0.083,2.63306
0.084,2.62431
0.085,2.61547
0.086,2.60653
0.087,2.5975
0.088,2.58838
0.089,2.57916
0.09,2.56984
0.091,2.56044
0.092,2.55094
0.093,2.54134
0.094,2.53166
0.095,2.52188
0.096,2.51201
0.097,2.50205
0.098,2.492
0.099,2.48186
0.1,2.47163
0.101,2.46131
0.102,2.45091
0.103,2.44041
0.104,2.42982
0.105,2.41915
0.106,2.40839
0.107,2.39754
0.108,2.38661
0.109,2.37559
0.11,2.36448
0.111,2.35329
0.112,2.34202
0.113,2.33066
0.114,2.31921
0.115,2.30768
0.116,2.29607
0.117,2.28438
0.118,2.27261
0.119,2.26075
0.12,2.24881
0.121,2.23679
0.122,2.2247
0.123,2.21252
0.124,2.20026
0.125,2.18792
0.126,2.17551
0.127,2.16302
0.128,2.15045
0.129,2.1378
0.13,2.12508
0.131,2.11228
0.132,2.09941
0.133,2.08646
0.134,2.07344
0.135,2.06035
0.136,2.04718
0.137,2.03394
0.138,2.02063
0.139,2.00724
0.14,1.99378
0.141,1.98026
0.142,1.96666
0.143,1.953
0.144,1.93926
0.145,1.92546
0.146,1.91159
0.147,1.89765
0.148,1.88365
0.149,1.86958
0.15,1.85544
0.151,1.84124
0.152,1.82698
0.153,1.81265
0.154,1.79825
0.155,1.7838
0.156,1.76928
0.157,1.7547
0.158,1.74006
0.159,1.72536
0.16,1.7106
0.161,1.69578
0.162,1.68091
0.163,1.66597
0.164,1.65098
0.165,1.63593
0.166,1.62082
0.167,1.60566
0.168,1.59044
0.169,1.57517
0.17,1.55985
0.171,1.54447
0.172,1.52904
0.173,1.51356
0.174,1.49802
0.175,1.48244
0.176,1.4668
0.177,1.45112
0.178,1.43538
0.179,1.4196
0.18,1.40377
0.181,1.3879
0.182,1.37197
0.183,1.35601
0.184,1.33999
0.185,1.32394
0.186,1.30783
0.187,1.29169
0.188,1.2755
0.189,1.25927
0.19,1.243
0.191,1.22669
0.192,1.21034
0.193,1.19395
0.194,1.17752
0.195,1.16106
0.196,1.14455
0.197,1.12801
0.198,1.11144
0.199,1.09482
0.2,1.07818
0.201,1.0615
0.202,1.04478
0.203,1.02804
0.204,1.01126
0.205,0.99445
0.206,0.977609
0.207,0.960739
0.208,0.94384
0.209,0.926912
0.21,0.909956
0.211,0.892972
0.212,0.875962
0.213,0.858927
0.214,0.841865
0.215,0.82478
0.216,0.80767
0.217,0.790538
0.218,0.773383
0.219,0.756206
0.22,0.739008
0.221,0.721789
0.222,0.704551
0.223,0.687294
0.224,0.670018
0.225,0.652725
0.226,0.635414
0.227,0.618087
0.228,0.600745
0.229,0.583388
0.23,0.566017
0.231,0.548632
0.232,0.531234
0.233,0.513824
0.234,0.496403
0.235,0.478971
0.236,0.461529
0.237,0.444077
0.238,0.426617
0.239,0.409149
0.24,0.391674
0.241,0.374192
0.242,0.356704
0.243,0.339211
0.244,0.321714
0.245,0.304213
0.246,0.286708
0.247,0.269202
0.248,0.251694
0.249,0.234184
0.25,0.216675
0.251,0.199166
0.252,0.181658
0.253,0.164152
0.254,0.146649
0.255,0.129149
0.256,0.111652
0.257,0.0941608
0.258,0.0766745
0.259,0.0591943
0.26,0.0417209
0.261,0.0242548
0.262,0.00679694
0.263,-0.0106521
0.264,-0.0280916
0.265,-0.0455209
0.266,-0.0629392
0.267,-0.0803459
0.268,-0.0977403
0.269,-0.115122
0.27,-0.132489
0.271,-0.149843
0.272,-0.167181
0.273,-0.184503
0.274,-0.201809
0.275,-0.219097
0.276,-0.236368
0.277,-0.25362
0.278,-0.270853
0.279,-0.288066
0.28,-0.305258
0.281,-0.322429
0.282,-0.339578
0.283,-0.356705
0.284,-0.373808
0.285,-0.390886
0.286,-0.40794
0.287,-0.424969
0.288,-0.441971
0.289,-0.458947
0.29,-0.475895
0.291,-0.492815
0.292,-0.509706
0.293,-0.526568
0.294,-0.543399
0.295,-0.5602
0.296,-0.576969
0.297,-0.593705
0.298,-0.610409
0.299,-0.62708
0.3,-0.643716
0.301,-0.660317
0.302,-0.676883
0.303,-0.693412
0.304,-0.709905
0.305,-0.72636
0.306,-0.742776
0.307,-0.759154
0.308,-0.775493
0.309,-0.791791
0.31,-0.808048
0.311,-0.824264
0.312,-0.840438
0.313,-0.856569
0.314,-0.872657
0.315,-0.8887
0.316,-0.904699
0.317,-0.920652
0.318,-0.93656
0.319,-0.95242
0.32,-0.968234
0.321,-0.984
0.322,-0.999717
0.323,-1.01538
0.324,-1.031
0.325,-1.04657
0.326,-1.06209
0.327,-1.07755
0.328,-1.09296
0.329,-1.10832
0.33,-1.12363
0.331,-1.13888
0.332,-1.15408
0.333,-1.16922
0.334,-1.18431
0.335,-1.19934
0.336,-1.21431
0.337,-1.22922
0.338,-1.24408
0.339,-1.25888
0.34,-1.27361
0.341,-1.28829
0.342,-1.30291
0.343,-1.31746
0.344,-1.33196
0.345,-1.34639
0.346,-1.36076
0.347,-1.37506
0.348,-1.3893
0.349,-1.40347
0.35,-1.41758
0.351,-1.43163
0.352,-1.4456
0.353,-1.45951
0.354,-1.47336
0.355,-1.48713
0.356,-1.50084
0.357,-1.51447
0.358,-1.52804
0.359,-1.54154
0.36,-1.55496
0.361,-1.56831
0.362,-1.5816
0.363,-1.5948
0.364,-1.60794
0.365,-1.621
0.366,-1.63399
0.367,-1.64691
0.368,-1.65974
0.369,-1.67251
0.37,-1.68519
0.371,-1.6978
0.372,-1.71034
0.373,-1.72279
0.374,-1.73517
0.375,-1.74746
0.376,-1.75968
0.377,-1.77182
0.378,-1.78388
0.379,-1.79586
0.38,-1.80776
0.381,-1.81957
0.382,-1.8313
0.383,-1.84296
0.384,-1.85452
0.385,-1.86601
0.386,-1.87741
0.387,-1.88872
0.388,-1.89995
0.389,-1.9111
0.39,-1.92216
0.391,-1.93313
0.392,-1.94402
0.393,-1.95482
0.394,-1.96553
0.395,-1.97615
0.396,-1.98669
0.397,-1.99713
0.398,-2.00749
0.399,-2.01776
0.4,-2.02794
0.401,-2.03802
0.402,-2.04802
0.403,-2.05792
0.404,-2.06774
0.405,-2.07746
0.406,-2.08709
0.407,-2.09662
0.408,-2.10606
0.409,-2.11541
0.41,-2.12467
0.411,-2.13383
0.412,-2.14289
0.413,-2.15186
0.414,-2.16074
0.415,-2.16952
0.416,-2.1782
0.417,-2.18678
0.418,-2.19527
0.419,-2.20366
0.42,-2.21196
0.421,-2.22015
0.422,-2.22825
0.423,-2.23625
0.424,-2.24415
0.425,-2.25195
0.426,-2.25965
0.427,-2.26725
0.428,-2.27476
0.429,-2.28216
0.43,-2.28946
0.431,-2.29665
0.432,-2.30375
0.433,-2.31075
0.434,-2.31764
0.435,-2.32443
0.436,-2.33112
0.437,-2.33771
0.438,-2.34419
0.439,-2.35057
0.44,-2.35685
0.441,-2.36302
0.442,-2.36909
0.443,-2.37505
0.444,-2.38091
0.445,-2.38667
0.446,-2.39232
0.447,-2.39786
0.448,-2.4033
0.449,-2.40863
0.45,-2.41386
0.451,-2.41898
0.452,-2.42399
0.453,-2.4289
0.454,-2.4337
0.455,-2.4384
0.456,-2.44299
0.457,-2.44747
0.458,-2.45184
0.459,-2.4561
0.46,-2.46026
0.461,-2.46431
0.462,-2.46825
0.463,-2.47208
0.464,-2.4758
0.465,-2.47942
0.466,-2.48292
0.467,-2.48632
0.468,-2.48961
0.469,-2.49279
0.47,-2.49586
0.471,-2.49882
0.472,-2.50167
0.473,-2.50441
0.474,-2.50704
0.475,-2.50956
0.476,-2.51197
0.477,-2.51427
0.478,-2.51646
0.479,-2.51854
0.48,-2.52051
0.481,-2.52237
0.482,-2.52411
0.483,-2.52575
0.484,-2.52728
0.485,-2.52869
0.486,-2.53
0.487,-2.53119
0.488,-2.53227
0.489,-2.53324
0.49,-2.5341
0.491,-2.53485
0.492,-2.53549
0.493,-2.53602
0.494,-2.53643
0.495,-2.53674
0.496,-2.53693
0.497,-2.53701
0.498,-2.53698
0.499,-2.53684
0.5,-2.53659
0.501,-2.53623
0.502,-2.53575
0.503,-2.53517
0.504,-2.53447
0.505,-2.53366
0.506,-2.53274
0.507,-2.53171
0.508,-2.53057
0.509,-2.52932
0.51,-2.52796
0.511,-2.52648
0.512,-2.52489
0.513,-2.5232
0.514,-2.52139
0.515,-2.51947
0.516,-2.51744
0.517,-2.5153
0.518,-2.51305
0.519,-2.51069
0.52,-2.50822
0.521,-2.50564
0.522,-2.50295
0.523,-2.50015
0.524,-2.49724
0.525,-2.49422
0.526,-2.49109
0.527,-2.48785
0.528,-2.4845
0.529,-2.48104
0.53,-2.47747
0.531,-2.47379
0.532,-2.47001
0.533,-2.46611
0.534,-2.46211
0.535,-2.458
0.536,-2.45378
0.537,-2.44945
0.538,-2.44501
0.539,-2.44047
0.54,-2.43582
0.541,-2.43106
0.542,-2.42619
0.543,-2.42122
0.544,-2.41614
0.545,-2.41095
0.546,-2.40566
0.547,-2.40026
0.548,-2.39475
0.549,-2.38914
0.55,-2.38343
0.551,-2.3776
0.552,-2.37168
0.553,-2.36564
0.554,-2.35951
0.555,-2.35326
0.556,-2.34692
0.557,-2.34047
0.558,-2.33392
0.559,-2.32726
0.56,-2.3205
0.561,-2.31364
0.562,-2.30667
0.563,-2.2996
0.564,-2.29243
0.565,-2.28516
0.566,-2.27779
0.567,-2.27031
0.568,-2.26274
0.569,-2.25506
0.57,-2.24729
0.571,-2.23941
0.572,-2.23143
0.573,-2.22336
0.574,-2.21518
0.575,-2.20691
0.576,-2.19854
0.577,-2.19007
0.578,-2.1815
0.579,-2.17284
0.58,-2.16407
0.581,-2.15522
0.582,-2.14626
0.583,-2.13721
0.584,-2.12806
0.585,-2.11882
0.586,-2.10948
0.587,-2.10005
0.588,-2.09053
0.589,-2.08091
0.59,-2.07119
0.591,-2.06139
0.592,-2.05149
0.593,-2.0415
0.594,-2.03142
0.595,-2.02124
0.596,-2.01098
0.597,-2.00062
0.598,-1.99017
0.599,-1.97964
0.6,-1.96901
0.601,-1.9583
0.602,-1.94749
0.603,-1.9366
0.604,-1.92562
0.605,-1.91456
0.606,-1.9034
0.607,-1.89217
0.608,-1.88084
0.609,-1.86943
0.61,-1.85793
0.611,-1.84635
0.612,-1.83469
0.613,-1.82294
0.614,-1.81111
0.615,-1.79919
0.616,-1.7872
0.617,-1.77512
0.618,-1.76296
0.619,-1.75072
0.62,-1.7384
0.621,-1.726
0.622,-1.71352
0.623,-1.70096
0.624,-1.68832
0.625,-1.67561
0.626,-1.66282
0.627,-1.64995
0.628,-1.637
0.629,-1.62398
0.63,-1.61088
0.631,-1.59771
0.632,-1.58447
0.633,-1.57115
0.634,-1.55775
0.635,-1.54429
0.636,-1.53075
0.637,-1.51714
0.638,-1.50346
0.639,-1.48971
0.64,-1.47589
0.641,-1.462
0.642,-1.44804
0.643,-1.43402
0.644,-1.41992
0.645,-1.40576
0.646,-1.39153
0.647,-1.37724
0.648,-1.36288
0.649,-1.34845
0.65,-1.33397
0.651,-1.31941
0.652,-1.3048
0.653,-1.29012
0.654,-1.27538
0.655,-1.26058
0.656,-1.24571
0.657,-1.23079
0.658,-1.21581
0.659,-1.20076
0.66,-1.18566
0.661,-1.17051
0.662,-1.15529
0.663,-1.14002
0.664,-1.12469
0.665,-1.10931
0.666,-1.09387
0.667,-1.07838
0.668,-1.06283
0.669,-1.04723
0.67,-1.03158
0.671,-1.01588
0.672,-1.00013
0.673,-0.984321
0.674,-0.968467
0.675,-0.952563
